avg_box: 0.000276970554198 , has_month: False , has_week: False , has_year: False , heigth: 0.048090523338 , label: 0 , mid_box: 0.00016973125884 , num_alpha: 0 , num_box: 11 , num_int: 0 , num_special: 0 , var_box: 1.08722950033e-07 , width: 0.234 
avg_box: 0.000428369367549 , has_month: False , has_week: False , has_year: False , heigth: 0.0523338048091 , label: 0 , mid_box: 0.00022630834512 , num_alpha: 0 , num_box: 7 , num_int: 0 , num_special: 0 , var_box: 2.00560814264e-07 , width: 0.24 
avg_box: 0.000905799151344 , has_month: False , has_week: False , has_year: False , heigth: 0.0579915134371 , label: 0 , mid_box: 0.000594059405941 , num_alpha: 1 , num_box: 5 , num_int: 1 , num_special: 15 , var_box: 5.5815384246e-07 , width: 0.226 
avg_box: 0.00016973125884 , has_month: False , has_week: False , has_year: False , heigth: 0.0523338048091 , label: 0 , mid_box: 0.00016973125884 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.124 
avg_box: 0.000265912305516 , has_month: False , has_week: False , has_year: False , heigth: 0.04243281471 , label: 0 , mid_box: 0.000280056577086 , num_alpha: 6 , num_box: 7 , num_int: 0 , num_special: 7 , var_box: 1.27581386722e-09 , width: 0.11 
avg_box: 0.000509979569386 , has_month: False , has_week: False , has_year: False , heigth: 0.12729844413 , label: 0 , mid_box: 0.00033946251768 , num_alpha: 10 , num_box: 18 , num_int: 4 , num_special: 4 , var_box: 1.81610229005e-07 , width: 0.294 
avg_box: 0.00176897689769 , has_month: False , has_week: False , has_year: False , heigth: 0.140028288543 , label: 0 , mid_box: 0.00236492220651 , num_alpha: 16 , num_box: 15 , num_int: 1 , num_special: 5 , var_box: 7.24283444711e-07 , width: 0.262 
avg_box: 0.00270679757051 , has_month: False , has_week: False , has_year: False , heigth: 0.264497878359 , label: 1 , mid_box: 0.000964639321075 , num_alpha: 0 , num_box: 34 , num_int: 0 , num_special: 0 , var_box: 2.07050148591e-05 , width: 1.01 
avg_box: 0.000571428571429 , has_month: False , has_week: False , has_year: False , heigth: 0.0707213578501 , label: 0 , mid_box: 0.000135785007072 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 3.996300216e-07 , width: 0.194 
avg_box: 0.00130127298444 , has_month: False , has_week: False , has_year: False , heigth: 0.0678925035361 , label: 0 , mid_box: 0.00130127298444 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.254 
avg_box: 0.000471570014144 , has_month: False , has_week: False , has_year: False , heigth: 0.0608203677511 , label: 0 , mid_box: 0.000572842998586 , num_alpha: 6 , num_box: 10 , num_int: 0 , num_special: 4 , var_box: 9.75463389944e-08 , width: 0.28 
avg_box: 0.000186232909005 , has_month: False , has_week: False , has_year: False , heigth: 0.110325318246 , label: 0 , mid_box: 0.000138613861386 , num_alpha: 8 , num_box: 6 , num_int: 0 , num_special: 4 , var_box: 1.46535364791e-08 , width: 0.29 
avg_box: 0.00450070721358 , has_month: False , has_week: False , has_year: False , heigth: 0.137199434229 , label: 0 , mid_box: 0.00510608203678 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 3.70080297583e-06 , width: 0.254 
avg_box: 0.000581093823668 , has_month: False , has_week: False , has_year: False , heigth: 0.137199434229 , label: 0 , mid_box: 0.0004243281471 , num_alpha: 10 , num_box: 12 , num_int: 7 , num_special: 5 , var_box: 2.55956576664e-07 , width: 0.234 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0876944837341 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.18 
avg_box: 0.000854903347478 , has_month: True , has_week: True , has_year: False , heigth: 0.137199434229 , label: 0 , mid_box: 0.000577086280057 , num_alpha: 31 , num_box: 24 , num_int: 4 , num_special: 9 , var_box: 5.69669359591e-07 , width: 0.498 
avg_box: 0.00185431400283 , has_month: False , has_week: False , has_year: False , heigth: 0.0876944837341 , label: 0 , mid_box: 0.00185431400283 , num_alpha: 0 , num_box: 2 , num_int: 0 , num_special: 0 , var_box: 2.92424512203e-06 , width: 0.208 
avg_box: 0.00180192000963 , has_month: False , has_week: False , has_year: False , heigth: 0.51909476662 , label: 1 , mid_box: 0.000687411598303 , num_alpha: 0 , num_box: 47 , num_int: 0 , num_special: 0 , var_box: 8.06098947903e-06 , width: 1.038 
