avg_box: 0.00012692311073 , has_month: False , has_week: False , has_year: False , heigth: 0.034716342083 , label: 0 , mid_box: 0.000120535936644 , num_alpha: 18 , num_box: 17 , num_int: 0 , num_special: 6 , var_box: 1.29063811177e-09 , width: 0.221176470588 
avg_box: 0.000822035164616 , has_month: False , has_week: False , has_year: False , heigth: 0.0550381033023 , label: 1 , mid_box: 0.00100413408378 , num_alpha: 6 , num_box: 15 , num_int: 0 , num_special: 10 , var_box: 2.20817393008e-07 , width: 0.435294117647 
avg_box: 0.000144381630722 , has_month: False , has_week: False , has_year: False , heigth: 0.0482641828959 , label: 0 , mid_box: 8.56701698461e-05 , num_alpha: 51 , num_box: 64 , num_int: 0 , num_special: 9 , var_box: 1.25083313036e-07 , width: 0.411764705882 
avg_box: 0.000123937315021 , has_month: True , has_week: False , has_year: False , heigth: 0.127011007621 , label: 0 , mid_box: 0.000131493749066 , num_alpha: 95 , num_box: 152 , num_int: 37 , num_special: 59 , var_box: 3.51421012527e-09 , width: 0.367058823529 
avg_box: 0.000108633044829 , has_month: True , has_week: False , has_year: False , heigth: 0.0711261642676 , label: 0 , mid_box: 0.000111570453753 , num_alpha: 26 , num_box: 39 , num_int: 15 , num_special: 27 , var_box: 2.81118139951e-09 , width: 0.176470588235 
avg_box: 9.49073340367e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0482641828959 , label: 0 , mid_box: 8.76624993774e-05 , num_alpha: 0 , num_box: 11 , num_int: 0 , num_special: 0 , var_box: 2.05308642251e-09 , width: 0.135294117647 
avg_box: 0.000147313794273 , has_month: False , has_week: False , has_year: False , heigth: 0.0482641828959 , label: 0 , mid_box: 0.000101110723714 , num_alpha: 36 , num_box: 42 , num_int: 0 , num_special: 15 , var_box: 6.29661417917e-08 , width: 0.262352941176 
avg_box: 0.000129462607921 , has_month: False , has_week: False , has_year: False , heigth: 0.129551227773 , label: 0 , mid_box: 0.000119539771878 , num_alpha: 195 , num_box: 231 , num_int: 19 , num_special: 87 , var_box: 5.77388257427e-09 , width: 0.752941176471 
avg_box: 0.00017759625442 , has_month: False , has_week: False , has_year: False , heigth: 0.0482641828959 , label: 0 , mid_box: 9.76241470339e-05 , num_alpha: 19 , num_box: 25 , num_int: 0 , num_special: 3 , var_box: 1.04937110419e-07 , width: 0.248235294118 
avg_box: 0.000126017478212 , has_month: False , has_week: False , has_year: False , heigth: 0.159187129551 , label: 0 , mid_box: 0.000118543607113 , num_alpha: 118 , num_box: 189 , num_int: 43 , num_special: 61 , var_box: 4.07256631649e-09 , width: 0.425882352941 
avg_box: 0.000103626678314 , has_month: False , has_week: False , has_year: False , heigth: 0.0711261642676 , label: 0 , mid_box: 9.56318175026e-05 , num_alpha: 28 , num_box: 39 , num_int: 9 , num_special: 18 , var_box: 2.47218329747e-09 , width: 0.189411764706 
avg_box: 0.000119753235757 , has_month: True , has_week: True , has_year: False , heigth: 0.0575783234547 , label: 0 , mid_box: 0.000119539771878 , num_alpha: 91 , num_box: 126 , num_int: 17 , num_special: 41 , var_box: 2.84164242582e-09 , width: 0.721176470588 
avg_box: 0.0003314940183 , has_month: False , has_week: False , has_year: False , heigth: 0.100762066046 , label: 1 , mid_box: 0.000265477910046 , num_alpha: 51 , num_box: 74 , num_int: 2 , num_special: 14 , var_box: 1.20914880653e-07 , width: 0.684705882353 
avg_box: 0.000121220480637 , has_month: True , has_week: False , has_year: False , heigth: 0.176121930567 , label: 0 , mid_box: 0.000119539771878 , num_alpha: 120 , num_box: 195 , num_int: 18 , num_special: 61 , var_box: 3.51601262743e-09 , width: 0.489411764706 
avg_box: 0.000107705334462 , has_month: False , has_week: False , has_year: False , heigth: 0.0973751058425 , label: 0 , mid_box: 0.000109578124222 , num_alpha: 18 , num_box: 25 , num_int: 7 , num_special: 16 , var_box: 2.65958735563e-09 , width: 0.298823529412 
avg_box: 0.000125193536798 , has_month: False , has_week: False , has_year: False , heigth: 0.155800169348 , label: 0 , mid_box: 0.000131493749066 , num_alpha: 102 , num_box: 188 , num_int: 33 , num_special: 65 , var_box: 3.20888871361e-09 , width: 0.489411764706 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0872142252329 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.135294117647 
avg_box: 9.66943932526e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0973751058425 , label: 0 , mid_box: 0.000102604970862 , num_alpha: 21 , num_box: 30 , num_int: 8 , num_special: 25 , var_box: 2.63017092043e-09 , width: 0.284705882353 
avg_box: 9.02082537785e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0973751058425 , label: 0 , mid_box: 0.000109578124222 , num_alpha: 16 , num_box: 9 , num_int: 0 , num_special: 5 , var_box: 1.97368693587e-09 , width: 0.271764705882 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0872142252329 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.135294117647 
avg_box: 0.000131988336134 , has_month: True , has_week: True , has_year: False , heigth: 0.362404741744 , label: 0 , mid_box: 0.000119539771878 , num_alpha: 457 , num_box: 570 , num_int: 87 , num_special: 198 , var_box: 6.6310888058e-09 , width: 0.830588235294 
avg_box: 0.000187895649369 , has_month: False , has_week: False , has_year: False , heigth: 0.0872142252329 , label: 0 , mid_box: 0.000161378692036 , num_alpha: 9 , num_box: 21 , num_int: 5 , num_special: 7 , var_box: 1.51508733387e-08 , width: 0.162352941176 
avg_box: 0.000360985206953 , has_month: False , has_week: False , has_year: False , heigth: 0.116850127011 , label: 1 , mid_box: 0.000265477910046 , num_alpha: 40 , num_box: 56 , num_int: 2 , num_special: 41 , var_box: 1.44620831757e-07 , width: 0.476470588235 
