avg_box: 0.000170733334232 , has_month: False , has_week: False , has_year: False , heigth: 0.0449735449735 , label: 0 , mid_box: 0.000156770527141 , num_alpha: 33 , num_box: 27 , num_int: 5 , num_special: 10 , var_box: 1.29129142863e-08 , width: 0.203174603175 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.100529100529 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.226455026455 
avg_box: 3.51489475534e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0679012345679 , label: 0 , mid_box: 3.35936843873e-05 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 8.32082169424e-12 , width: 0.120634920635 
avg_box: 0.000219603159051 , has_month: False , has_week: False , has_year: True , heigth: 0.0485008818342 , label: 2 , mid_box: 0.000253818948704 , num_alpha: 4 , num_box: 12 , num_int: 6 , num_special: 2 , var_box: 1.03191250764e-08 , width: 0.187301587302 
avg_box: 0.000574189022161 , has_month: False , has_week: True , has_year: False , heigth: 0.140211640212 , label: 1 , mid_box: 0.000613551319019 , num_alpha: 42 , num_box: 66 , num_int: 1 , num_special: 16 , var_box: 1.98976446669e-07 , width: 0.646560846561 
avg_box: 0.00038874509774 , has_month: False , has_week: True , has_year: False , heigth: 0.0811287477954 , label: 0 , mid_box: 0.000199229211575 , num_alpha: 22 , num_box: 22 , num_int: 0 , num_special: 3 , var_box: 1.22365185227e-07 , width: 0.308994708995 
avg_box: 6.63708556125e-05 , has_month: True , has_week: False , has_year: False , heigth: 0.205467372134 , label: 0 , mid_box: 5.97221055775e-05 , num_alpha: 873 , num_box: 976 , num_int: 24 , num_special: 287 , var_box: 9.32262018498e-10 , width: 0.729100529101 
avg_box: 9.832001349e-05 , has_month: False , has_week: True , has_year: False , heigth: 0.165784832451 , label: 0 , mid_box: 6.25215792764e-05 , num_alpha: 252 , num_box: 284 , num_int: 6 , num_special: 84 , var_box: 1.23031864032e-07 , width: 0.398941798942 
avg_box: 0.000140217249815 , has_month: True , has_week: False , has_year: True , heigth: 0.26455026455 , label: 0 , mid_box: 0.000102647368961 , num_alpha: 708 , num_box: 613 , num_int: 31 , num_special: 364 , var_box: 7.78328916517e-08 , width: 0.846560846561 
avg_box: 0.000136497671771 , has_month: False , has_week: False , has_year: False , heigth: 0.244268077601 , label: 0 , mid_box: 8.39842109683e-05 , num_alpha: 51 , num_box: 80 , num_int: 2 , num_special: 21 , var_box: 7.27667970125e-08 , width: 0.6 
avg_box: 0.000247643010544 , has_month: True , has_week: True , has_year: True , heigth: 0.322751322751 , label: 0 , mid_box: 0.000117577895356 , num_alpha: 221 , num_box: 262 , num_int: 24 , num_special: 107 , var_box: 9.02008101128e-08 , width: 0.62328042328 
