avg_box: 0.00018820754717 , has_month: False , has_week: False , has_year: False , heigth: 0.038679245283 , label: 0 , mid_box: 0.000135849056604 , num_alpha: 12 , num_box: 8 , num_int: 0 , num_special: 3 , var_box: 1.33906639373e-08 , width: 0.109333333333 
avg_box: 0.000103060796646 , has_month: False , has_week: False , has_year: False , heigth: 0.0349056603774 , label: 0 , mid_box: 0.000100628930818 , num_alpha: 14 , num_box: 15 , num_int: 0 , num_special: 3 , var_box: 7.62726509588e-10 , width: 0.169333333333 
avg_box: 0.000119839908519 , has_month: False , has_week: False , has_year: False , heigth: 0.0320754716981 , label: 0 , mid_box: 0.000124528301887 , num_alpha: 11 , num_box: 11 , num_int: 0 , num_special: 1 , var_box: 9.49355688344e-10 , width: 0.128 
avg_box: 0.000121653189578 , has_month: False , has_week: False , has_year: False , heigth: 0.0320754716981 , label: 0 , mid_box: 0.00011320754717 , num_alpha: 16 , num_box: 14 , num_int: 0 , num_special: 3 , var_box: 3.44345071599e-09 , width: 0.165333333333 
avg_box: 0.000105853894533 , has_month: False , has_week: False , has_year: False , heigth: 0.0320754716981 , label: 0 , mid_box: 0.000110691823899 , num_alpha: 15 , num_box: 13 , num_int: 0 , num_special: 10 , var_box: 3.93569181805e-10 , width: 0.152 
avg_box: 0.000114755684567 , has_month: False , has_week: False , has_year: False , heigth: 0.0320754716981 , label: 0 , mid_box: 0.000110691823899 , num_alpha: 14 , num_box: 13 , num_int: 1 , num_special: 22 , var_box: 9.18696338364e-10 , width: 0.152 
avg_box: 0.000126014865638 , has_month: False , has_week: False , has_year: False , heigth: 0.0320754716981 , label: 0 , mid_box: 0.000124528301887 , num_alpha: 16 , num_box: 11 , num_int: 1 , num_special: 12 , var_box: 1.42595572868e-09 , width: 0.137333333333 
avg_box: 0.000118293683347 , has_month: False , has_week: False , has_year: False , heigth: 0.0547169811321 , label: 0 , mid_box: 0.000124528301887 , num_alpha: 57 , num_box: 46 , num_int: 4 , num_special: 22 , var_box: 1.09750450307e-09 , width: 0.276 
avg_box: 0.000172746331237 , has_month: False , has_week: False , has_year: False , heigth: 0.061320754717 , label: 0 , mid_box: 4.40251572327e-05 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 3.3138281274e-08 , width: 0.114666666667 
avg_box: 0.000145440251572 , has_month: False , has_week: False , has_year: False , heigth: 0.0584905660377 , label: 0 , mid_box: 0.000163522012579 , num_alpha: 0 , num_box: 8 , num_int: 0 , num_special: 0 , var_box: 2.31633934575e-09 , width: 0.193333333333 
avg_box: 0.000514465408805 , has_month: False , has_week: False , has_year: False , heigth: 0.0481132075472 , label: 0 , mid_box: 0.000374842767296 , num_alpha: 1 , num_box: 4 , num_int: 1 , num_special: 6 , var_box: 1.60710414936e-07 , width: 0.156 
avg_box: 0.000140161725067 , has_month: False , has_week: False , has_year: False , heigth: 0.0349056603774 , label: 0 , mid_box: 0.000132704402516 , num_alpha: 13 , num_box: 14 , num_int: 0 , num_special: 3 , var_box: 3.74797884028e-09 , width: 0.225333333333 
avg_box: 0.000143053173242 , has_month: False , has_week: False , has_year: False , heigth: 0.038679245283 , label: 0 , mid_box: 0.000132075471698 , num_alpha: 22 , num_box: 33 , num_int: 1 , num_special: 8 , var_box: 8.8321470528e-09 , width: 0.424 
avg_box: 0.000228558117866 , has_month: True , has_week: False , has_year: True , heigth: 0.0452830188679 , label: 2 , mid_box: 0.000241509433962 , num_alpha: 13 , num_box: 27 , num_int: 7 , num_special: 15 , var_box: 1.98604209942e-08 , width: 0.549333333333 
avg_box: 0.000749574078497 , has_month: False , has_week: False , has_year: True , heigth: 0.175471698113 , label: 1 , mid_box: 0.000547169811321 , num_alpha: 50 , num_box: 79 , num_int: 6 , num_special: 21 , var_box: 9.86007230722e-07 , width: 0.858666666667 
avg_box: 0.000734591194969 , has_month: False , has_week: False , has_year: False , heigth: 0.061320754717 , label: 0 , mid_box: 0.000249056603774 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 5.0908112812e-07 , width: 0.142666666667 
avg_box: 0.000189098532495 , has_month: False , has_week: False , has_year: False , heigth: 0.061320754717 , label: 0 , mid_box: 0.000130188679245 , num_alpha: 38 , num_box: 30 , num_int: 0 , num_special: 18 , var_box: 2.32637773646e-08 , width: 0.36 
avg_box: 0.000167255021302 , has_month: False , has_week: False , has_year: False , heigth: 0.061320754717 , label: 0 , mid_box: 0.00011320754717 , num_alpha: 42 , num_box: 31 , num_int: 0 , num_special: 27 , var_box: 1.33469081201e-08 , width: 0.253333333333 
avg_box: 0.000116451033243 , has_month: False , has_week: False , has_year: False , heigth: 0.159433962264 , label: 0 , mid_box: 0.00011320754717 , num_alpha: 275 , num_box: 280 , num_int: 3 , num_special: 60 , var_box: 1.38260959065e-09 , width: 0.664 
avg_box: 0.000129290974574 , has_month: False , has_week: False , has_year: False , heigth: 0.130188679245 , label: 0 , mid_box: 0.000124528301887 , num_alpha: 262 , num_box: 234 , num_int: 1 , num_special: 97 , var_box: 1.98448628012e-09 , width: 0.669333333333 
avg_box: 0.000129571960677 , has_month: False , has_week: False , has_year: False , heigth: 0.12641509434 , label: 0 , mid_box: 0.000110691823899 , num_alpha: 197 , num_box: 206 , num_int: 1 , num_special: 46 , var_box: 4.68780613138e-08 , width: 0.817333333333 
avg_box: 0.000368733153639 , has_month: False , has_week: False , has_year: False , heigth: 0.0811320754717 , label: 0 , mid_box: 0.000207547169811 , num_alpha: 0 , num_box: 7 , num_int: 0 , num_special: 0 , var_box: 1.32041534782e-07 , width: 0.156 
avg_box: 0.000250314465409 , has_month: True , has_week: False , has_year: True , heigth: 0.0518867924528 , label: 2 , mid_box: 0.000260377358491 , num_alpha: 5 , num_box: 17 , num_int: 6 , num_special: 20 , var_box: 3.14911221401e-08 , width: 0.304 
avg_box: 0.000389266247379 , has_month: False , has_week: False , has_year: False , heigth: 0.061320754717 , label: 0 , mid_box: 0.000471698113208 , num_alpha: 11 , num_box: 15 , num_int: 0 , num_special: 1 , var_box: 5.06024005731e-08 , width: 0.304 
avg_box: 0.000767792121814 , has_month: False , has_week: False , has_year: True , heigth: 0.185849056604 , label: 1 , mid_box: 0.000543396226415 , num_alpha: 45 , num_box: 76 , num_int: 5 , num_special: 15 , var_box: 1.03614863998e-06 , width: 0.808 
avg_box: 0.000456603773585 , has_month: False , has_week: False , has_year: False , heigth: 0.0877358490566 , label: 0 , mid_box: 0.000363522012579 , num_alpha: 5 , num_box: 5 , num_int: 0 , num_special: 0 , var_box: 5.52712313595e-08 , width: 0.206666666667 
avg_box: 0.000174663072776 , has_month: False , has_week: False , has_year: False , heigth: 0.0971698113208 , label: 0 , mid_box: 0.000135849056604 , num_alpha: 29 , num_box: 21 , num_int: 0 , num_special: 20 , var_box: 1.39984344673e-08 , width: 0.178666666667 
avg_box: 0.000134742200635 , has_month: False , has_week: False , has_year: False , heigth: 0.567924528302 , label: 0 , mid_box: 0.000110691823899 , num_alpha: 799 , num_box: 808 , num_int: 3 , num_special: 168 , var_box: 8.31337535511e-08 , width: 1.03866666667 
avg_box: 0.000136807427373 , has_month: False , has_week: False , has_year: False , heigth: 0.0877358490566 , label: 0 , mid_box: 0.000110691823899 , num_alpha: 15 , num_box: 21 , num_int: 0 , num_special: 9 , var_box: 5.90059612047e-09 , width: 0.152 
avg_box: 0.000324528301887 , has_month: False , has_week: False , has_year: False , heigth: 0.077358490566 , label: 0 , mid_box: 0.000377358490566 , num_alpha: 5 , num_box: 7 , num_int: 0 , num_special: 0 , var_box: 3.88180847277e-08 , width: 0.193333333333 
avg_box: 0.000852284324196 , has_month: False , has_week: False , has_year: False , heigth: 0.195283018868 , label: 0 , mid_box: 0.000543396226415 , num_alpha: 34 , num_box: 53 , num_int: 2 , num_special: 9 , var_box: 1.40010735242e-06 , width: 0.650666666667 
avg_box: 0.00067320754717 , has_month: False , has_week: False , has_year: False , heigth: 0.077358490566 , label: 0 , mid_box: 0.000898113207547 , num_alpha: 10 , num_box: 15 , num_int: 0 , num_special: 5 , var_box: 1.56137747716e-07 , width: 0.401333333333 
