avg_box: 0.000481713303878 , has_month: False , has_week: False , has_year: False , heigth: 0.0338733431517 , label: 0 , mid_box: 0.000372790868925 , num_alpha: 6 , num_box: 8 , num_int: 1 , num_special: 34 , var_box: 2.1293476716e-07 , width: 0.4 
avg_box: 0.000211197021764 , has_month: False , has_week: False , has_year: False , heigth: 0.0868924889543 , label: 0 , mid_box: 0.000147275405007 , num_alpha: 0 , num_box: 12 , num_int: 0 , num_special: 0 , var_box: 1.91762235247e-08 , width: 0.2375 
avg_box: 0.000261311569301 , has_month: False , has_week: False , has_year: False , heigth: 0.0765832106038 , label: 0 , mid_box: 0.000207106038292 , num_alpha: 0 , num_box: 6 , num_int: 0 , num_special: 0 , var_box: 3.19024933704e-08 , width: 0.16875 
avg_box: 0.000246335647661 , has_month: False , has_week: False , has_year: False , heigth: 0.0412371134021 , label: 0 , mid_box: 0.000276141384389 , num_alpha: 8 , num_box: 7 , num_int: 0 , num_special: 0 , var_box: 6.30935617892e-09 , width: 0.122916666667 
avg_box: 0.000241952451084 , has_month: False , has_week: False , has_year: False , heigth: 0.0471281296024 , label: 0 , mid_box: 0.000251595483554 , num_alpha: 23 , num_box: 28 , num_int: 0 , num_special: 5 , var_box: 7.59360987496e-09 , width: 0.53125 
avg_box: 0.00031749589123 , has_month: False , has_week: False , has_year: False , heigth: 0.0500736377025 , label: 0 , mid_box: 0.000294550810015 , num_alpha: 15 , num_box: 23 , num_int: 0 , num_special: 3 , var_box: 4.90685444376e-08 , width: 0.3875 
avg_box: 0.000357961053837 , has_month: False , has_week: False , has_year: False , heigth: 0.0471281296024 , label: 0 , mid_box: 0.000368188512518 , num_alpha: 5 , num_box: 9 , num_int: 1 , num_special: 2 , var_box: 3.03907487031e-08 , width: 0.20625 
avg_box: 0.000350406680948 , has_month: False , has_week: False , has_year: False , heigth: 0.0574374079529 , label: 1 , mid_box: 0.000343642611684 , num_alpha: 30 , num_box: 44 , num_int: 0 , num_special: 5 , var_box: 3.790390959e-08 , width: 0.78125 
avg_box: 0.000274095892653 , has_month: False , has_week: False , has_year: False , heigth: 0.0471281296024 , label: 0 , mid_box: 0.000245459008346 , num_alpha: 4 , num_box: 9 , num_int: 0 , num_special: 0 , var_box: 2.72338932069e-08 , width: 0.1375 
avg_box: 0.000306927768486 , has_month: False , has_week: False , has_year: False , heigth: 0.156111929308 , label: 0 , mid_box: 0.000214776632302 , num_alpha: 66 , num_box: 59 , num_int: 2 , num_special: 54 , var_box: 8.34923654849e-08 , width: 0.4 
avg_box: 0.00034057437408 , has_month: False , has_week: False , has_year: False , heigth: 0.0868924889543 , label: 0 , mid_box: 0.000239322533137 , num_alpha: 5 , num_box: 14 , num_int: 0 , num_special: 2 , var_box: 4.27116900184e-08 , width: 0.20625 
avg_box: 0.000519299214531 , has_month: False , has_week: False , has_year: False , heigth: 0.116347569956 , label: 0 , mid_box: 0.000245459008346 , num_alpha: 4 , num_box: 12 , num_int: 1 , num_special: 24 , var_box: 1.05257458304e-06 , width: 0.247916666667 
